ASV_ID,Domain,Phylum,Class,Order,Family ,Genus,Species,ASV_ID_2
183991db7d58c8a1fe3e3e5c4a8a3a22,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,183991db7d58c8a1fe3e3e5c4a8a3a22
0597e9487d8126aeb7c78ffbf38de3ae,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_putida,0597e9487d8126aeb7c78ffbf38de3ae
3d39cee44c37e767901df51c0d375a5e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__OM60(NOR5)_clade,,3d39cee44c37e767901df51c0d375a5e
e5116a476e33b338e9c557985686e2ce,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Amoebophilaceae,g__Candidatus_Amoebophilus,s__uncultured_bacterium,e5116a476e33b338e9c557985686e2ce
2bc17f754a3da751d109a32c709da9c7,d__Bacteria,p__Nitrospirota,c__Nitrospiria,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,s__uncultured_bacterium,2bc17f754a3da751d109a32c709da9c7
65d866392555fae542bd027b749727de,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,65d866392555fae542bd027b749727de
ace7c887f6f8182205fb3d7349ea2f57,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,ace7c887f6f8182205fb3d7349ea2f57
8f067acf48f49ed14a402938c97624c7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_putida,8f067acf48f49ed14a402938c97624c7
31c8e5f150dc84c28f25442c7be823bb,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,,,,31c8e5f150dc84c28f25442c7be823bb
b5a986b297b9f3847654fa762bf8169f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_putida,b5a986b297b9f3847654fa762bf8169f
c0f8afd1cefce49e53572b853783e82b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__uncultured,s__uncultured_bacterium,c0f8afd1cefce49e53572b853783e82b
4e81e436d659e9b1900784bf1d16b27f,d__Bacteria,,,,,,,4e81e436d659e9b1900784bf1d16b27f
83756433b14b935661fd3db35db8f1fc,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,,,83756433b14b935661fd3db35db8f1fc
d4c47d419f7dc2bd124c0cbacaa7eaf8,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__uncultured_Myroides,d4c47d419f7dc2bd124c0cbacaa7eaf8
69509b269e7def862bc047a143ae9db2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonadaceae,s__Halomonas_sp.,69509b269e7def862bc047a143ae9db2
52bf1c734eee7ba2671e7bcf8bb3c99a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Cloacibacterium,s__uncultured_bacterium,52bf1c734eee7ba2671e7bcf8bb3c99a
fe03a460e667f043d60e1fd83bd88d61,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Yangia,s__Rhodobacteraceae_bacterium,fe03a460e667f043d60e1fd83bd88d61
dc12866fc50e60bff326c521a224314d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__SB-5,g__SB-5,s__uncultured_organism,dc12866fc50e60bff326c521a224314d
1955725a241bb662eae45acb84814ce3,d__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__PB19,f__PB19,g__PB19,s__uncultured_bacterium,1955725a241bb662eae45acb84814ce3
a000b2338fe353f5d5b4a09905ce979d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Altererythrobacter,s__uncultured_bacterium,a000b2338fe353f5d5b4a09905ce979d
08402c0899aeed8d3acff0f0aba4211d,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,08402c0899aeed8d3acff0f0aba4211d
9e72fec2ead9c2f6e8ed8645b93603bb,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiomicrospirales,f__Thioglobaceae,g__SUP05_cluster,s__uncultured_marine,9e72fec2ead9c2f6e8ed8645b93603bb
957a8b5af0613c01d156f47da7ddc7ca,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rubripirellula,s__uncultured_bacterium,957a8b5af0613c01d156f47da7ddc7ca
010766eaa1832a0ce32846a24aaf29a6,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,010766eaa1832a0ce32846a24aaf29a6
5cae270aa88bd09b9f07bfef9005b6e2,Unassigned,,,,,,,5cae270aa88bd09b9f07bfef9005b6e2
379cf5cc7e06a6a444cc6d1972f2269c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Colwelliaceae,g__Colwellia,s__uncultured_bacterium,379cf5cc7e06a6a444cc6d1972f2269c
2e2b8135f0ac3224de3b0136d7a019d3,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Gimesiaceae,g__Gimesia,s__uncultured_Planctomyces,2e2b8135f0ac3224de3b0136d7a019d3
9d594773c0d96e4d91e34ccae109dde3,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Aureispira,s__uncultured_bacterium,9d594773c0d96e4d91e34ccae109dde3
3e90e94aadc809e5f94fea126c548a18,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,3e90e94aadc809e5f94fea126c548a18
92b8b5d15890091141a1b06c49245f94,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Acetobacter,s__Acetobacter_pomorum,92b8b5d15890091141a1b06c49245f94
ea6611e2d82f6be83e2114bea8d4a1a6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,,ea6611e2d82f6be83e2114bea8d4a1a6
9c2764a624b51695690bbafcb38fd892,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Balneolales,f__Balneolaceae,g__uncultured,s__uncultured_Bacteroidetes,9c2764a624b51695690bbafcb38fd892
1c463b6b8fd0028b5557d7eca7959bd3,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Polaribacter,s__unidentified_marine,1c463b6b8fd0028b5557d7eca7959bd3
ba44c1cb7af72a5a2d79b9c0e01a0fc4,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,ba44c1cb7af72a5a2d79b9c0e01a0fc4
979d1a42857d9ecbecf080851d888427,d__Bacteria,p__Campilobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,g__Arcobacter,s__uncultured_bacterium,979d1a42857d9ecbecf080851d888427
5a58afee144f7161fe6e3b0a007d7a07,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__Halomonas_sp.,5a58afee144f7161fe6e3b0a007d7a07
09e5b3dc507bcc8b80e90f96d6c04d26,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Pseudofulvibacter,s__uncultured_Flavobacteriaceae,09e5b3dc507bcc8b80e90f96d6c04d26
a412f1f38b6f399de28e0ea1bc48ac09,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Leptolinea,s__uncultured_bacterium,a412f1f38b6f399de28e0ea1bc48ac09
b4370c9bc7cb4ce987e5627b0c7d7257,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Blastopirellula,s__uncultured_bacterium,b4370c9bc7cb4ce987e5627b0c7d7257
4bcdd5006d4603fb4f62a2579cc79dd5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oleiphilaceae,g__Oleiphilus,s__uncultured_gamma,4bcdd5006d4603fb4f62a2579cc79dd5
ea36733c5e4504bf75b3732c58d60739,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,ea36733c5e4504bf75b3732c58d60739
bb52fe7424e491228ba52e3f872a691d,d__Bacteria,,,,,,,bb52fe7424e491228ba52e3f872a691d
4452f172ee66cb19351e88895471d064,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,,4452f172ee66cb19351e88895471d064
3754277f58eb8dbadf31337f8067aa85,d__Bacteria,,,,,,,3754277f58eb8dbadf31337f8067aa85
01b4226f5c7de4abbdc30f8700c18811,d__Bacteria,,,,,,,01b4226f5c7de4abbdc30f8700c18811
7ac994f77d205cf565dec6343d9cef6a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,,,7ac994f77d205cf565dec6343d9cef6a
fa56fc25bbcb39c3f0d25114df94f563,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Croceicoccus,s__Croceicoccus_sp.,fa56fc25bbcb39c3f0d25114df94f563
77c9d08eb399f8c9b8529ffa2bee3db6,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__uncultured_bacterium,77c9d08eb399f8c9b8529ffa2bee3db6
e5b6ccb31c23dc273ebb1476118b2a4e,d__Bacteria,,,,,,,e5b6ccb31c23dc273ebb1476118b2a4e
b3a5d74c339f7a6addd120f0e8f4c4d9,d__Bacteria,p__Deinococcota,c__Deinococci,o__Thermales,f__Thermaceae,g__Thermus,s__Thermus_sp.,b3a5d74c339f7a6addd120f0e8f4c4d9
0f102b4686dde45edf845cd52ba04242,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__uncultured,s__uncultured_bacterium,0f102b4686dde45edf845cd52ba04242
d22ff7b135a2dc5318ea1c677c73e84c,d__Bacteria,p__Campilobacterota,c__Campylobacteria,o__Campylobacterales,f__Sulfurovaceae,g__Sulfurovum,,d22ff7b135a2dc5318ea1c677c73e84c
58bf4d79e544c5649fe9a433089b89b4,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__Woeseia,s__uncultured_bacterium,58bf4d79e544c5649fe9a433089b89b4
e6a6f93fca944e2591b63293bc58fdb4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Marinifilaceae,g__Marinifilum,s__uncultured_bacterium,e6a6f93fca944e2591b63293bc58fdb4
e946681db94f445cfca9ec53798f556e,d__Bacteria,p__Actinobacteriota,,,,,,e946681db94f445cfca9ec53798f556e
260ba66443fe9b441b92ebc64578c1ad,d__Bacteria,,,,,,,260ba66443fe9b441b92ebc64578c1ad
f6e878aa240f5836283ddefbb1364b5c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__Ekhidna,s__uncultured_bacterium,f6e878aa240f5836283ddefbb1364b5c
487feeb3932df6170f7358361faa116b,d__Bacteria,,,,,,,487feeb3932df6170f7358361faa116b
06bc959d098644ed7030d500fb46bf2b,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Granulicatella,s__uncultured_bacterium,06bc959d098644ed7030d500fb46bf2b
293d6c9dde01b22e7cf620159b229ce3,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,,,293d6c9dde01b22e7cf620159b229ce3
e9836b06ee148886934e0e6f12bb1e6e,d__Bacteria,p__Myxococcota,c__Polyangia,o__Haliangiales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium,e9836b06ee148886934e0e6f12bb1e6e
c580705c4c4166788406186b8a49ac25,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,c580705c4c4166788406186b8a49ac25
6a8ec0e2ce9dcfd500106fd46653cc48,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,6a8ec0e2ce9dcfd500106fd46653cc48
d37e8d9fbc2fbf43c31c58553386d41c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Aliiroseovarius,s__uncultured_bacterium,d37e8d9fbc2fbf43c31c58553386d41c
b2e5c4fbc17b5fb447095408e4be0915,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__Legionella_anisa,b2e5c4fbc17b5fb447095408e4be0915
ec468dcf929c006f5d9c13b59f29aaf1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseovarius,s__uncultured_Alphaproteobacteria,ec468dcf929c006f5d9c13b59f29aaf1
9c2054379bbdfd18ea27a5b70da49611,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Polaribacter,s__unidentified_marine,9c2054379bbdfd18ea27a5b70da49611
2e1676c27ba2f29ab1e1918e3a54bf52,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__uncultured,g__uncultured,s__uncultured_bacterium,2e1676c27ba2f29ab1e1918e3a54bf52
79d2ec25c4621d7221fac44de4ecddb0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,79d2ec25c4621d7221fac44de4ecddb0
59685d9a86dad2e567fbcb046ca2e9a4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Pseudofulvibacter,s__uncultured_Flavobacteriaceae,59685d9a86dad2e567fbcb046ca2e9a4
44276ee27909d5a2e2d3d97bcbdd9c63,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Blastopirellula,s__uncultured_bacterium,44276ee27909d5a2e2d3d97bcbdd9c63
372c381ba6a3fd15678bcdc60a62a8a8,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__Haloparvum,s__uncultured_haloarchaeon,372c381ba6a3fd15678bcdc60a62a8a8
d53b36be88fa13702e87fc28185b8b6f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,d53b36be88fa13702e87fc28185b8b6f
c7e719054c3b03be385fc0246d7c570b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,,,c7e719054c3b03be385fc0246d7c570b
016c5c333e85906e019e4e6e719685f9,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,016c5c333e85906e019e4e6e719685f9
5bfdae263f02ec6040b80e55c4a6201c,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__Ardenticatenaceae,g__uncultured,s__uncultured_bacterium,5bfdae263f02ec6040b80e55c4a6201c
9edd64203dd284eeadacfeaf0f58be9b,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Xanthomarina,s__Flavobacteriaceae_bacterium,9edd64203dd284eeadacfeaf0f58be9b
6af213bb63419c7b99a3e44a24fae396,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,6af213bb63419c7b99a3e44a24fae396
ad6fcffbf74761a801566c29f4f1e788,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,,,ad6fcffbf74761a801566c29f4f1e788
4f217ad3c5871173bd6374b9cf9f0232,d__Bacteria,p__Actinobacteriota,,,,,,4f217ad3c5871173bd6374b9cf9f0232
072c0cde2afa6ac8bf48594008b5ab78,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__uncultured,s__uncultured_bacterium,072c0cde2afa6ac8bf48594008b5ab78
6746dea038dc3950cba0fd270950d683,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_putida,6746dea038dc3950cba0fd270950d683
4521629a2dc74c0e9b98809163b5e731,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,,4521629a2dc74c0e9b98809163b5e731
b37ebc996f615b9455b8daa68432f9af,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__uncultured,s__uncultured_organism,b37ebc996f615b9455b8daa68432f9af
6a1a4963303c041df66c1e0fe0c18106,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__AT-s3-44,f__AT-s3-44,g__AT-s3-44,s__uncultured_bacterium,6a1a4963303c041df66c1e0fe0c18106
41198c06828aef10dbbab7caa515f22c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,41198c06828aef10dbbab7caa515f22c
81a1176124b11678f9d84eb2f11f135b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,,81a1176124b11678f9d84eb2f11f135b
5bf4471997da27545890f08aec03a040,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacterales,f__Haloferacaceae,g__Halorubrum,s__bacterium_enrichment,5bf4471997da27545890f08aec03a040
ab6eafdf10af01dd36bfce28aaad4326,d__Bacteria,,,,,,,ab6eafdf10af01dd36bfce28aaad4326
bd977e444adc68051f77d1a769c0a687,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,bd977e444adc68051f77d1a769c0a687
61a9d9896a620e17ae7455416dc95693,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,,61a9d9896a620e17ae7455416dc95693
c326d30a0a05adf2def78af9eea22e88,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,c326d30a0a05adf2def78af9eea22e88
fb8a5d19379768d917c60b42d433401c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,,,fb8a5d19379768d917c60b42d433401c
32eb21d03f1cb16208352056ab94c876,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Chlamydiaceae,g__Chlamydia,s__Chlamydia_psittaci,32eb21d03f1cb16208352056ab94c876
83ab0a59adee18cdc88cc3768a5f4464,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,,,83ab0a59adee18cdc88cc3768a5f4464
0df468782df89d92d55e12286a994e61,d__Bacteria,p__Planctomycetota,c__Planctomycetes,,,,,0df468782df89d92d55e12286a994e61
8b5d3beb4e64e2dc72bba8d4d5e637bf,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,,8b5d3beb4e64e2dc72bba8d4d5e637bf
c9ba4cbb521e00d49c8addc72fc53afc,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,,c9ba4cbb521e00d49c8addc72fc53afc
b2ffc956bf79fdf7e4e825dffdbb7259,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,b2ffc956bf79fdf7e4e825dffdbb7259
da9d022f5d2d498040ce9ad749f144ff,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Crocinitomix,s__uncultured_bacterium,da9d022f5d2d498040ce9ad749f144ff
ec95a681383026d4af183e71887499d7,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__MWH-CFBk5,g__MWH-CFBk5,s__uncultured_bacterium,ec95a681383026d4af183e71887499d7
845f00d2768e4db9074edfef12557d53,d__Bacteria,p__Actinobacteriota,,,,,,845f00d2768e4db9074edfef12557d53
f79b014a118c93e65d0412dbea1a29e8,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Marinifilaceae,g__Marinifilum,,f79b014a118c93e65d0412dbea1a29e8
fc0aa4c642d7aede556cefa504fc51f4,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,fc0aa4c642d7aede556cefa504fc51f4
b789969ccb64f2671144396086efc2f4,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Alteromonas,s__uncultured_Alteromonas,b789969ccb64f2671144396086efc2f4
06a30f5435147252b8ce00224f57da2c,d__Bacteria,p__Planctomycetota,c__028H05-P-BN-P5,o__028H05-P-BN-P5,f__028H05-P-BN-P5,g__028H05-P-BN-P5,s__uncultured_bacterium,06a30f5435147252b8ce00224f57da2c
707154f80575bc0fbdbd61fe7b5c6cff,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Kocuria,s__uncultured_bacterium,707154f80575bc0fbdbd61fe7b5c6cff
e1f408789e62a22af2e41cd8954043b7,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,e1f408789e62a22af2e41cd8954043b7
85588e6ea5ad29b3d0ee31eb6c377490,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Octadecabacter,s__uncultured_Alphaproteobacteria,85588e6ea5ad29b3d0ee31eb6c377490
55da4daa27d5ac36d27500ab0c77a208,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pirellula,s__uncultured_planctomycete,55da4daa27d5ac36d27500ab0c77a208
5cd7345a2d0d2538d9310c644fa7507f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseovarius,s__uncultured_Alphaproteobacteria,5cd7345a2d0d2538d9310c644fa7507f
da0ef4b2c7469ee005ff0270be319da9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,,,da0ef4b2c7469ee005ff0270be319da9
cee9f78dca56b8db827c1a44a2d09486,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__Fulvivirga,s__uncultured_bacterium,cee9f78dca56b8db827c1a44a2d09486
759d2978446a3469c876ae429fe5d1ff,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__uncultured,g__uncultured,s__uncultured_bacterium,759d2978446a3469c876ae429fe5d1ff
719ed39bb6024f0e49e4b480f6f684c8,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,719ed39bb6024f0e49e4b480f6f684c8
8a6227ea43d9f3c16fcec57a54fb4caf,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,,,,8a6227ea43d9f3c16fcec57a54fb4caf
f39f618b85960bf483a22c2b9be46cea,d__Bacteria,,,,,,,f39f618b85960bf483a22c2b9be46cea
352b47d6b389d0f4617fd0f5fc08eb9f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,,,,352b47d6b389d0f4617fd0f5fc08eb9f
f5142f3f4c335f9551b21420ec095a34,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,f5142f3f4c335f9551b21420ec095a34
e710ee48fa87723e707f05725bd7819f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oleiphilaceae,g__Oleiphilus,s__uncultured_gamma,e710ee48fa87723e707f05725bd7819f
e8cc1f909641049dd867b4a2f9f55014,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family,g__Marinicella,s__uncultured_bacterium,e8cc1f909641049dd867b4a2f9f55014
09fcac47324791f57d3c939282f22865,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,09fcac47324791f57d3c939282f22865
50b0b4cd015999c8222bb021637c8873,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__uncultured_bacterium,50b0b4cd015999c8222bb021637c8873
bdb1cee9817f2f48484379d66e1b873f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,bdb1cee9817f2f48484379d66e1b873f
617f6a6466edde595ee87b52abd5ae8e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__MWH-CFBk5,g__MWH-CFBk5,s__uncultured_bacterium,617f6a6466edde595ee87b52abd5ae8e
1a15c6d400f8206347c4db1b98d52ec8,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Leptolinea,s__uncultured_bacterium,1a15c6d400f8206347c4db1b98d52ec8
a7cb0d89f5c66e07174a5257f5494e34,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pirellula,s__uncultured_planctomycete,a7cb0d89f5c66e07174a5257f5494e34
94bc7cb61dd92d1148ed304af0edf332,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Oxyphotobacteria_Incertae_Sedis,f__Unknown_Family,g__Geitlerinema_PCC-8501,s__Leptolyngbya_sp.,94bc7cb61dd92d1148ed304af0edf332
ca1ee2b7f5383f75bf5d5c201e51481f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Ulvibacter,s__Bacteroidetes_bacterium,ca1ee2b7f5383f75bf5d5c201e51481f
4f15efc154c307a21ccf2f4857d1f6c5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,4f15efc154c307a21ccf2f4857d1f6c5
14a88cc68854b9edc88348f24c4f175d,d__Bacteria,,,,,,,14a88cc68854b9edc88348f24c4f175d
9d71eba192798489f90a7a0f4b4135b9,d__Bacteria,,,,,,,9d71eba192798489f90a7a0f4b4135b9
7a7280cf4960cae6590c081cae9894bd,d__Bacteria,,,,,,,7a7280cf4960cae6590c081cae9894bd
6dd407102ec0c585662fa8ddacb4659a,d__Bacteria,,,,,,,6dd407102ec0c585662fa8ddacb4659a
28196668016cbfd5fa1a281cbdda8df0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__Woeseia,s__uncultured_bacterium,28196668016cbfd5fa1a281cbdda8df0
df47f393c8b915fd83c606d4ad290a03,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,df47f393c8b915fd83c606d4ad290a03
bc870b6961eee277c1b4ed7933e7fb3f,d__Bacteria,p__Firmicutes,c__Bacilli,,,,,bc870b6961eee277c1b4ed7933e7fb3f
